place_id,nama_wisata,alamat,lat,long,kabupaten,provinsi
ChIJM4WTpQQblC0R_0SqPU2POJc,CAMPING WISATA KARANGAN,"HXFJ+7C, Latimojong, Kec. Buntu Batu, Kabupaten Enrekang, Sulawesi Selatan, Indonesia",-3.4173543,119.9905837,Kabupaten Enrekang,Sulawesi Selatan
ChIJLULALa7ziy0RvYhIBcAdU3E,Wisata Tangga Seribu,"3R2H+XMM, Jl. Tonomoro, Balane, Kec. Kinovaro, Kabupaten Sigi, Sulawesi Tengah, Indonesia",-0.94754,119.829176,Kota Palu,Sulawesi Tengah
ChIJB0IvmtBRiS0R_SNsTa065X0,Pantai Arjuna,"Pantai Arjuna, Tolai Barat, Torue, Parigi Moutong Regency, Central Sulawesi, Indonesia",-0.9546331,120.3359553,Kabupaten Parigi Moutong,Sulawesi Tengah
ChIJ79mc_twJhS0R-eo4uBraFIA,Wisata sawit ceria,"Unnamed Road, C5W8+6P4, Pasir Lamba, Kec. Toili Bar., Kabupaten Banggai, Sulawesi Tengah 94765, Indonesia",-1.5544819,122.1668147,Kabupaten Banggai,Sulawesi Tengah
ChIJu_mKIG_lvS0Rut4oMPHoNDA,Museum - Palais Saoraja,"Manurunge, Kec. Tanete Riattang, Kabupaten Bone, Sulawesi Selatan 92712, Indonesia",-4.5377122,120.3287205,Kabupaten Bone,Sulawesi Selatan
ChIJ_____7-Wky0RYz_rF34VYQ4,Air Terjun Sarambu,"XMGF+46H, Kandua, Kec. Bittuang, Kabupaten Tana Toraja, Sulawesi Selatan 91856, Indonesia",-3.0246754,119.6730939,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJTfyscuBUeDIRJrcRVThTYA8,Pantai Potanga,"Pantai Potanga, Unnamed Road, Potanga, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96263, Indonesia",0.4918724,122.3093251,Kabupaten Boalemo,Gorontalo
ChIJ_-hufs3Lvi0R9UmvRAD1MC0,Wisata Ere Bambang Pencong,"FPWR+42J, Pencong, Kabupaten Gowa",-5.5046655,119.7400089,Kabupaten Jeneponto,Sulawesi Selatan
ChIJ_____xvlky0RhyIcNFts0FY,Bukit pasir,"W2J9+HFH, Rantebua Sumalu, Kec. Rantebua, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia",-3.0685667,120.0187388,Kabupaten Toraja Utara,Sulawesi Selatan
ChIJ-40ez-Pvji0RdiArQJwr0PY,Pantai Popakuni,"HMMH+H6W, Jl. Baso Ali, Mapane, Kec. Poso Pesisir, Kabupaten Poso, Sulawesi Tengah, Indonesia",-1.4160209,120.6780818,Kabupaten Poso,Sulawesi Tengah
ChIJ6UFBATetvi0RRjD0BJHU_4M,Permandian Batu Doli,"G223+GCH, Jembatan, Barua, Kec. Eremerasa, Kabupaten Bantaeng, Sulawesi Selatan 92415, Indonesia",-5.4986899,120.0036246,Kabupaten Bantaeng,Sulawesi Selatan
ChIJc4mVoD-sjy0RjZ5rIRFEg-s,Pegunungan Pompangeo,"Pegunungan Pompangeo, Era, Kec. Mori Utara, Kabupaten Morowali Utara, Sulawesi Tengah, Indonesia",-1.6841666,120.9983333,Kabupaten Poso,Sulawesi Tengah
ChIJM5mRRV3Tvi0Rl9EapTmGm54,Rest Area Jeneponto,"CGJX+8F6, Benteng, Bangkala, Kabupaten Jeneponto, Sulawesi Selatan, Indonesia",-5.5692069,119.54863,Kabupaten Jeneponto,Sulawesi Selatan
ChIJW27W8sGZvi0RxXY4flc-kCI,Wisata Alam Hiru'ta Park,"Tassililu, Kec. Sinjai Bar., Kabupaten Sinjai, Sulawesi Selatan 92171, Indonesia",-5.2062776,119.9919459,Kabupaten Gowa,Sulawesi Selatan
ChIJL2OuaABPhzIR0swze95uF0c,CAMPING GROUND SELET,"Ranomea, Kec. Silian Raya, Kabupaten Minahasa Tenggara, Sulawesi Utara, Indonesia",1.1094194,124.6893539,Kabupaten Minahasa Selatan,Sulawesi Utara
ChIJT-mjy8GxfzIRXdJ17wajiAQ,Alun Alun Molibagu,"9XMM+2JP, Popodu, Kec. Bolaang Uki, Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia",0.3825898,123.9840767,Kabupaten Bolaang Mongondow Selatan,Sulawesi Utara
ChIJjaszns8J8TIRRlT6wIc_xvk,Menara Mercusuar Pulau Miangas Indonesia,"HH5Q+765, Miangas, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",5.5581321,126.5881225,Kabupaten Kepulauan Talaud,Sulawesi Utara
ChIJ43dY9QZfkS0R4nF57YazidQ,Istana Kedatuan Luwu Palopo,"254W+6CR, Amasangan, Kec. Wara, Kota Palopo, Sulawesi Selatan 91911, Indonesia",-2.9943832,120.1960107,Kota Palopo,Sulawesi Selatan
ChIJkVYVDYlJmi0R90Yypysu6P4,Air Terjun Bahomumpa,"4774+298, Puungkeu, Kec. Bungku Pesisir, Kabupaten Morowali, Sulawesi Tengah 94974, Indonesia",-2.8874625,122.2559531,Kabupaten Konawe Utara,Sulawesi Tenggara
ChIJy553k5MUlC0RIQrdPRsemTQ,"Leon, Kabupaten Enrekang","Unnamed Road, GRF9+MHJ, Rosoan, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",-3.475777,119.818903,Kabupaten Enrekang,Sulawesi Selatan
ChIJVRYlpLyqeTIRj_G_dm52ihY,Lapangan Mekar Modelomo,"G8CV+5GG, Modelomo, Kec. Tilamuta, Kabupaten Boalemo, Gorontalo 96263, Indonesia",0.5204413,122.3438238,Kabupaten Boalemo,Gorontalo
ChIJd5AyKPvmlS0RniPtKhGJTr4,Taman Lasangkuru,"V26J+RG3, Paddupa, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90914, Indonesia",-4.1379953,120.031305,Kabupaten Soppeng,Sulawesi Selatan
ChIJYZDqtDVZkS0RtwkANSDfxmM,Pantai Songka,"Pantai Songka, Takkalala, Wara Selatan, Palopo City, South Sulawesi 91921, Indonesia",-3.028512,120.2254013,Kota Palopo,Sulawesi Selatan
ChIJdzbXDQB1hzIRzIqYtm1aFuE,SUN BAE MANADO,"FRJM+W5H, Jalan Laksda John Lie",1.4824685,124.832439,Kota Manado,Sulawesi Utara
ChIJry4aJaMdvy0Rm1vkJd5Ourk,Pantai Batu Besar Losari,"V92V+WW, Maccini Sombala, Kota Makassar, Sulawesi Selatan, Indonesia",-5.147705999999999,119.394767,Kota Makassar,Sulawesi Selatan
ChIJYf_uQIPziy0RbgYo1kdPp9E,Kastanye Riverside,"2VJG+WH2, Kabobona, Kabupaten Sigi",-0.9676787999999998,119.8763849,Kota Palu,Sulawesi Tengah
ChIJ767eGnQdvy0RmGexOmZiOHc,Danau Panjang Tanjung Bunga,"Jl. Danau Tj. Bunga No.88, Maccini Sombala, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",-5.1763431,119.3999535,Kota Makassar,Sulawesi Selatan
ChIJq6qqqjo9fjIR1SptlsObMYM,Puncak Ilongkow,"P8RF+PV4, Matali, Kec. Kotamobagu Tim., Kota Kotamobagu, Sulawesi Utara, Indonesia",0.7417549000000001,124.3246955,Kota Kotamobagu,Sulawesi Utara
ChIJ4UCnKVdRmC0RrYsiXCu3CGY,Puncak Meluhu,"6643+P5P, Jl. Poros Wawotobi - Lasolo, Meluhu, Kec. Meluhu, Kabupaten Konawe, Sulawesi Tenggara 93461, Indonesia",-3.79317,122.202955,Kabupaten Konawe,Sulawesi Tenggara
ChIJvzX5AAAZvC0R2BpsiosBFYs,Pantai Abadi,"Jl. Poros Sinjai-Kajang No.1, Pattongko, Kec. Tellu Limpoe, Kabupaten Sinjai, Sulawesi Selatan 91671, Indonesia",-5.2497323,120.32365,Kabupaten Sinjai,Sulawesi Selatan
ChIJ04z99pPtmC0R5o1_KuJNbyM,Air Terjun Lasolo,"2HQF+5R5, Unnamed Road, Sanua, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93123, Indonesia",-3.9621036,122.5745943,Kota Kendari,Sulawesi Tenggara
ChIJN0RZNpAjvC0RdpQbYVtaHEo,Pantai Pasi Marannu,"R79M+895, Pasimarannu, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan 92671, Indonesia",-5.1817369,120.2834775,Kabupaten Sinjai,Sulawesi Selatan
ChIJwVyFRQAjvC0RaMUepQco9Oo,Bukit Vandiam,"Q7QR+V85, Sanjai, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan, Indonesia",-5.210356399999999,120.2908657,Kabupaten Sinjai,Sulawesi Selatan
ChIJc86_5V5SeDIRCK6dCtlOLHk,Pantai Boalemo,"Pantai Boalemo, Unnamed Road, Tapadaa, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96264, Indonesia",0.4744836,122.2011115,Kabupaten Boalemo,Gorontalo
ChIJ9x-81aLnlS0RutDielpn67U,Sallo Waterpark,"Jl. Bau Baharuddin No.25, Tempe, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90911, Indonesia",-4.122838000000001,120.0277259,Kabupaten Soppeng,Sulawesi Selatan
ChIJ0-gOE_6llS0RU-d-iJV7RJE,Rumah Penyu Lowita,"2H7H+VJ, Wiringtasi, Kabupaten Pinrang",-3.985276,119.5790436,Kabupaten Pinrang,Sulawesi Selatan
ChIJlVzdJxqZizIRb5Zw2rV0brQ,"Air Terjun Kadadima, Laine","CJW2+P2C, Laine, Manganitu Sel., Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.4468125,125.6000156,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ_WKT7t4ffjIRiNGsANvmKCo,Wisata Modoinding,"RF23+Q6H, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",0.801945,124.4530968,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
ChIJERPZ8Gi9mi0RYuGHfDsD0Jk,Kampoeng Koi,"JRRG+P44, Wosu, Kec. Bungku Bar., Kabupaten Morowali, Sulawesi Tengah 94976, Indonesia",-2.3582283,121.8253267,Kabupaten Morowali,Sulawesi Tengah
ChIJryM61nMtfzIRf1qon3Cu8rk,Pantai Oluhuta,"Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",0.4189362,123.1451407,Kabupaten Bone Bolango,Gorontalo
ChIJrbmd6zijvi0R_G1KURspUAs,taman pattiro tiroang,"M2J6+CPM, Unnamed Road, Bonto Tengnga, Kec. Sinjai Borong, Kabupaten Sinjai, Sulawesi Selatan 92662, Indonesia",-5.3189213,120.0118031,Kabupaten Gowa,Sulawesi Selatan
ChIJo4YAWCaGlS0RngjRlgdlwYM,Pulau Pannikiang 1,"JHWX+4X3 Pulau Pannikiang, Madello, Kec. Barru, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",-4.3547403,119.5999139,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJqxH3Ikewvi0RyFFPq92VQHs,Agrowisata Ulu Ere Bantaeng,"Bonto Lojong, HW8X+8CP, Uluere, Bonto Lojong, Kec. Bantaeng, Kabupaten Bantaeng, Sulawesi Selatan 92451, Indonesia",-5.434158399999999,119.9485917,Kabupaten Bantaeng,Sulawesi Selatan
ChIJQ57l7jgBhzIRFa-3xXPNZ2M,BLESSING HILL KOTA BITUNG,"Madidir Unet, Kec. Madidir, Kota Bitung, Sulawesi Utara, Indonesia",1.4602822,125.1664763,Kota Bitung,Sulawesi Utara
ChIJ1zK4TBA0hzIRoeqAb09DP5c,Pantai Waleinsorit,"Pantai Waleinsorit, Temboan, Langowan Selatan, Minahasa Regency, North Sulawesi, Indonesia",1.0469966,124.9378384,Kabupaten Minahasa,Sulawesi Utara
ChIJZ2yjGqw3vS0RUgBPweG254E,DANAU LAPONU-PONU,"8FPH+67H, Jl. Poros, Ranokomea, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara 93772, Indonesia",-4.6644473,121.4782498,Kabupaten Bombana,Sulawesi Tenggara
ChIJad_vtMwbpy0RxB5QETkn-Xk,Desa Wisata Kahianga (Dewi Kahyangan),"Kahiyanga, Kec. Tomia Tim., Kabupaten Wakatobi, Sulawesi Tenggara 93797, Indonesia",-5.7496798,123.95132,Kabupaten Wakatobi,Sulawesi Tenggara
ChIJs_WIwpm7lC0RURNPB5dlZxc,Buttu Sigitung,"Buttu Sigitung, Betteng, Kec. Pamboang, Kabupaten Majene, Sulawesi Barat, Indonesia",-3.4638889,118.9338889,Kabupaten Majene,Sulawesi Barat
ChIJ4eyZ_DM3uS0RShqPwaZ6K5w,Hutan Mangrove Monro-Monro,"Jl. Tarusang Selatan, Monro-Monro, Kec. Binamu, Kabupaten Jeneponto, Sulawesi Selatan, Indonesia",-5.699364999999999,119.7329896,Kabupaten Jeneponto,Sulawesi Selatan
ChIJndtkYVP1ly0RTbFLr2bDExU,Djoeang coffee kolaka,"WJP5+WPC, Jl. Kakatua, Laloeha, Kec. Kolaka, Kabupaten Kolaka, Sulawesi Tenggara 93561, Indonesia",-4.0626901,121.6092529,Kabupaten Kolaka,Sulawesi Tenggara
ChIJFV1ERCObvi0RQzFRlbtCWRA,Air terjun Laliako,"V3C2+QVG, Terasa, Kec. Sinjai Bar., Kabupaten Sinjai, Sulawesi Selatan 92768, Indonesia",-5.128058999999999,120.0522185,Kabupaten Sinjai,Sulawesi Selatan
ChIJ0QippWg_pC0RgMx0pds8Lns,Pantai bahari Buton selatan,"Dekat, 8P7C+CCV, Bahari, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara 93753, Indonesia",-5.6863986,122.72105,Kabupaten Buton,Sulawesi Tenggara
ChIJm-5I_zeGjC0RXpkjXsUMFHM,Wisata Vovasanggayu,"R9G5+8X8, Jl. Moh. Hatta, Pasangkayu, Kec. Pasangkayu, Kab. Pasangkayu, Sulawesi Barat 91574, Indonesia",-1.1742083,119.3599538,Kabupaten Pasangkayu,Sulawesi Barat
ChIJG6-cOOGNmi0RCpHpNFR7ciI,Pantai siw’one,"pantai siuone (Depan RuJab WaBub, Bahoruru, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah 49473, Indonesia",-2.5175303,121.9581335,Kabupaten Morowali,Sulawesi Tengah
ChIJHThSwmsMpC0REnjMG10n_1M,Bukit Teletubies Buton,"GQ9J+QFJ, Waangu-Angu, Kec. Ps. Wajo, Kabupaten Buton, Sulawesi Tenggara 93757, Indonesia",-5.4805386,122.7811534,Kabupaten Buton Selatan,Sulawesi Tenggara
ChIJ1Tnne4wfvy0Rd1-mmgJaADs,Pantai Sampulungan,"Dusun Sampulungan, Desa Sampulungan, Q93H+6X2, Tamalate, Kec. Galesong Utara, Kabupaten Takalar, Sulawesi Selatan 92255, Indonesia",-5.2469945,119.3799033,Kota Makassar,Sulawesi Selatan
ChIJ9Xd5T-AXfjIRGZq_KWGmSj0,Puncak Passi,"Q822+4QW, Gogagoman, Kec. Kotamobagu Bar., Kota Kotamobagu, Sulawesi Utara, Indonesia",0.7503637,124.3019446,Kota Kotamobagu,Sulawesi Utara
ChIJ77FqmFtPmi0RMFwAavAeYRU,Pulau Langala,"Pulau Langala, Fatufia, Kec. Bahodopi, Kabupaten Morowali, Sulawesi Tengah, Indonesia",-2.815,122.1825,Kabupaten Konawe Utara,Sulawesi Tenggara
ChIJQxNMHt7VeDIRQ_NVVDSyrNo,Pantai Pasir Putih,"FXQV+C75, Kayubulan, Kec. Batudaa Pantai, Kabupaten Gorontalo, Gorontalo 96272, Indonesia",0.4885178,122.9932485,Kabupaten Gorontalo,Gorontalo
ChIJV6o938KTmS0RUtuwAKxgkx0,Telaga Biru Oheo Konawe Utara,"Linomoiyo, Kec. Oheo, Kabupaten Konawe Utara, Sulawesi Tenggara 93353, Indonesia",-3.3614043,122.0712378,Kabupaten Konawe Utara,Sulawesi Tenggara
ChIJzzxbhgJrlC0RfQp0TBBvuFU,Gunung Bambapuang,"GQGM+JFC, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",-3.473426,119.7836445,Kabupaten Enrekang,Sulawesi Selatan
ChIJG6h2OzYYhzIRUjqdB9nRD10,Pantai Makalisung,"Pantai Makalisung, Makalisung, Kecamatan Kombi, Kabupaten Minahasa, Sulawesi Utara, Indonesia",1.2714723,125.0599993,Kabupaten Minahasa,Sulawesi Utara
ChIJ5waZ4LDjji0RuYwQIcHItP8,Pantai Tongko,"HVR2+9C6, Tongko, Kabupaten Poso",-1.4083146,120.851668,Kabupaten Poso,Sulawesi Tengah
ChIJUVi2l6y5iy0Rc2W5hLNDJWs,Pantai Kulolu,"8P74+24H, Limboro, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",-0.6874313,119.7053602,Kabupaten Donggala,Sulawesi Tengah
ChIJawRmQwsvcTIRU8Bk7OyLzPw,Pantai Lalos,"4QCM+4V5, Pantai Lalos, Lalos, Kabupaten Toli-Toli",1.1202536,120.7847364,Kabupaten Buol,Sulawesi Tengah
ChIJS432RaMteTIRiOu6-vYbdjc,WHITE CASTLE GORONTALO,"H2QV+8WQ, Hulawa, Kec. Telaga, Kabupaten Gorontalo, Gorontalo 96181, Indonesia",0.5883416,123.0448459,Kota Gorontalo,Gorontalo
ChIJIWdb8Jrlvi0RF3vslJVPdTo,Bukit Tokka Moncongloe,"Unnamed Road, VH7G+7RV, Bonto Marannu, Kec. Moncong Loe, Kabupaten Maros, Sulawesi Selatan 90562, Indonesia",-5.1367693,119.5770588,Kota Makassar,Sulawesi Selatan
ChIJo5TmxnKtvi0Rf5KJvpBwxZ8,Taman Yuhyi (Kehidupan),"FXWX+G88, Jl. Poros Ermes, Lonrong, Kec. Eremerasa, Kabupaten Bantaeng, Sulawesi Selatan 92415, Indonesia",-5.5037189,119.9983393,Kabupaten Bantaeng,Sulawesi Selatan
ChIJuSoEhdbsky0Rh4DURIYmXdU,Objek Wisata Papa Batu,"WQHW+H4F, Banga, Kec. Rembon, Kabupaten Tana Toraja, Sulawesi Selatan 91861, Indonesia",-3.0710605,119.7952903,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJGZd2U8p2pC0RIdJkeXGmKSs,Makam Sultan Murhum,"GJG3+43F, Melai, Kec. Murhum, Kota Bau-Bau, Sulawesi Tenggara 93713, Indonesia",-5.474685699999999,122.6026738,Kota Baubau,Sulawesi Tenggara
ChIJ07GKjQoLky0R9twvy_43Aq8,Tondok Bakaru,"39PM+HVM, Tondok Bakaru, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91362, Indonesia",-2.9135413,119.3846586,Kabupaten Mamasa,Sulawesi Barat
ChIJkQfxFfcTlC0R0ZNQDkujCiU,Tebing Mandu Tontonan,"Desa Tontonan, HRJ4+4QV, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",-3.4196496,119.8069331,Kabupaten Enrekang,Sulawesi Selatan
ChIJJZURciypmi0RNWCgpOwr5KI,Wisata Alam Tapubungi Pebotoa,"RM7Q+96, Pebotoa, Kabupaten Morowali, Sulawesi Tengah, Indonesia",-2.1865477,121.6881172,Kabupaten Luwu Timur,Sulawesi Selatan
ChIJuyD2qJetcDIRrrN8x3vEl1g,Pantai Bahari Doulan,"Jl. Buol - Gorontalo, Doulan, Kec. Bokat, Kabupaten Buol, Sulawesi Tengah 94566, Indonesia",1.0815131,121.5265929,Kabupaten Buol,Sulawesi Tengah
ChIJkw1pwP2cgDIRIXU-0GzIrTA,Pantai Molobog,"Pantai Molobog, Molobog, Kec. Nuangan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",0.6468919,124.5543378,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
ChIJ0cR3Hd-_iy0RCZ-3oAmDNNo,Air Terjun Pangasi Loto,"6QVF+2C, Loli Tasiburi, Kec. Banawa, Kabupaten Donggala, Sulawesi Tengah, Indonesia",-0.7573885,119.7736131,Kabupaten Donggala,Sulawesi Tengah
ChIJQy43c-mllS0RfLuH2iorAAo,Pantai Black Orange,"2H4H+GVV, Jl. Poros Ujung Lero, Wiringtasi, Kabupaten Pinrang",-3.993633599999999,119.5796666,Kabupaten Pinrang,Sulawesi Selatan
ChIJaSPLhCq2lS0RhjAbcbwj3dI,Taman Ganggawa,"Jl. Wolter Monginsidi No.10, Lekessi, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia",-3.924114799999999,119.788554,Kabupaten Pinrang,Sulawesi Selatan
ChIJhwMhSxHxmC0Rut894WTgxJ0,PANTAI TOMBAWATU,"4GF4+VGH, Tombawatu, Kabupaten Konawe",-3.8753176,122.5063442,Kabupaten Konawe,Sulawesi Tenggara
ChIJK0hjTXUrfjIReuudp3z4DgU,Puncak Pakoba,"GF57+PG, Iligon, Kec. Pinolosian Tim., Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia",0.5092989,124.4637687,Kabupaten Bolaang Mongondow,Sulawesi Utara
ChIJTb9CwZtZkS0RnaFhdeue-to,Air Terjun Purapasuan,"Posi, Kec. Bua, Kabupaten Luwu, Sulawesi Selatan, Indonesia",-3.0713629,120.1568974,Kabupaten Luwu,Sulawesi Selatan
ChIJQRiHk6Ilvi0RHGB7Ad1FZYM,Wisata Alam baruttungnge,"FJ8F+84R, Lalabata, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",-4.5341361,119.6227683,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJ-1PEZKlVeDIR-xYSw2NCJoA,Dermaga Pulo CINTA,"Unnamed Road, F8P3+V54, Patoameme, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96264, Indonesia",0.4871253,122.3029441,Kabupaten Boalemo,Gorontalo
ChIJWeor-lRJfjIRSARvmjDh6Hs,Kolam Renang Yeh Anget,"H3PF+WH8, Modomang",0.5872946,124.0739629,Kabupaten Bolaang Mongondow Selatan,Sulawesi Utara
ChIJ51ZO2D_xiy0RO5RCrVrvhIU,Pemandian Sungai Paneki,"Unnamed Road, 2XG4+2PH, Pombewe, Kec. Sigi Biromaru, Kabupaten Sigi, Sulawesi Tengah 94364, Indonesia",-0.9749339,119.9568582,Kota Palu,Sulawesi Tengah
ChIJvzrBjywwmi0R51p4MSczr1Y,Air Terjun Buleleng Trans 2,"X6F9+H4F, Buleleng, Kec. Bungku Sel., Kabupaten Morowali, Sulawesi Tengah 94974, Indonesia",-3.0260696,122.2178042,Kabupaten Konawe Utara,Sulawesi Tenggara
ChIJm1RzYswRpC0RO8kCrcqo5Sw,Benteng Takimpo,"FV32+F7X, Takimpo, Kec. Ps. Wajo, Kabupaten Buton, Sulawesi Tenggara 93754, Indonesia",-5.5462523,122.8507324,Kabupaten Buton,Sulawesi Tenggara
ChIJpVI8YxpFvi0RQF3LLiuPDDE,Obyek wisata batu payung,"Biring Ere, Kec. Bungoro, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90615, Indonesia",-4.7804851,119.6087333,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJA7jZcw4Qgy0Rp5iGRYiaypg,Pantai Kelapa Lima,"Pantai Kelapa Lima, Kelapa Lima, Banggai Selatan, Banggai Laut, Central Sulawesi, Indonesia",-1.6679093,123.6081205,Kabupaten Banggai Kepulauan,Sulawesi Tengah
ChIJiSfwo5xImC0Rr70z0od5i0c,Makam Raja Lakidende,"Arombu, Kec. Unaaha, Kabupaten Konawe, Sulawesi Tenggara 93415, Indonesia",-3.865280399999999,122.050749,Kabupaten Kolaka Timur,Sulawesi Tenggara
ChIJLXpzdc5xpC0R3CEqAI3NGnc,TUGU BUTON SELATAN,"FH6Q+68C, Lawela, Batauga, Kabupaten Buton, Sulawesi Tenggara 93752, Indonesia",-5.5394463,122.5882528,Kabupaten Buton Selatan,Sulawesi Tenggara
ChIJQSIUYW5chzIRQTbKwgNZF70,Bukit Doa Pinaling,"5JXG+398, Pinaling, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",1.1976519,124.6259478,Kabupaten Minahasa,Sulawesi Utara
ChIJY0rOfAK1oy0RDmvegQ3i-jM,Puncak La Kude,"4MHJ+VWG, Jln. Kawasan Puncak, Masalili, Kec. Kontunaga, Kabupaten Muna, Sulawesi Tenggara 93658, Indonesia",-4.870301899999999,122.6823256,Kabupaten Muna,Sulawesi Tenggara
ChIJ04z9p5VLoi0RuQq883ucTqk,Gunung Katabha Dana,"5MP3+JQQ, Dana, Kec. Watopute, Kabupaten Muna, Sulawesi Tenggara 93658, Indonesia",-4.8134058,122.654492,Kabupaten Muna,Sulawesi Tenggara
ChIJSwsKF2fTvi0RCKoq3fV9PTg,Batu Karst Pundo Siping,"CGQ9+C7P, Garassikang, Kec. Bangkala Bar., Kabupaten Jeneponto, Sulawesi Selatan 92352, Indonesia",-5.5614051,119.5182037,Kabupaten Takalar,Sulawesi Selatan
ChIJk8uBCLyTmC0RtJmSpWlBHZ0,Kendari water front city,"2J83+2H3, Petoaha, Kec. Abeli, Kota Kendari, Sulawesi Tenggara 93236, Indonesia",-3.9849884,122.6039276,Kota Kendari,Sulawesi Tenggara
ChIJC_Xbs9iWoy0Rlq-oIOEceYs,Danau Moko 1,"RHFM+69Q, Oempu, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93662, Indonesia",-5.1769017,122.5834691,Kabupaten Buton Tengah,Sulawesi Tenggara
ChIJ_eQDvLMUpC0ReCu31lC_SIo,"sampolawa,kabupaten Buton Selatan, Sulawesi Tenggara","sampolawa,kabupaten Buton Selatan, Sulawesi Tenggara, Unnamed Road, Tira, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara 93753, Indonesia",-5.6497232,122.7158257,Kabupaten Buton Selatan,Sulawesi Tenggara
ChIJR8xi1IS-lC0RwaqGmy7SgVU,Monumen Korban 40.000 Jiwa,"GX3Q+H5Q, Galung Lombok, Kec. Tinambung, Kabupaten Polewali Mandar, Sulawesi Barat 91354, Indonesia",-3.496033,118.9879837,Kabupaten Majene,Sulawesi Barat
ChIJxzbWpmo3uS0Rn_CtE59Nd6E,PANTAI TAMARUNANG,"PANTAI TAMARUNANG, Jl. HV. Worang Tamarunang, Biringkassi, Kec. Binamu, Kabupaten Jeneponto, Sulawesi Selatan 92316, Indonesia",-5.7014453,119.7196232,Kabupaten Jeneponto,Sulawesi Selatan
ChIJ4-_H2DyXli0RuSd0v7WZERQ,Pantai Buntu Matabing,"Pantai Buntu Matabing, Buntu Matabing, Larompong, Luwu Regency, South Sulawesi, Indonesia",-3.5394317,120.4010915,Kabupaten Wajo,Sulawesi Selatan
ChIJjYx3vG1nhzIR_K2mnSctwS0,"Kawasan wisata Alam ""Manguni Sapalalum"" Lelema, Minahasa Selatan","7JGX+4G, Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",1.27534,124.6488533,Kabupaten Minahasa,Sulawesi Utara
ChIJ25Owno1BkC0RlsBa1-z0kR0,Laa Waa River Park,"H69F+HHJ, Matano, Kec. Nuha, Kabupaten Luwu Timur, Sulawesi Selatan 92983, Indonesia",-2.431048,121.2239008,Kabupaten Luwu Timur,Sulawesi Selatan
ChIJo1le3m8XvC0RFXVqqbqkGLA,Pantai Batunggulung,"M8WW+6HV, Pantama, Kec. Kajang, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",-5.304376599999999,120.34643,Kabupaten Bulukumba,Sulawesi Selatan
